,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
1629,Christina Ellison,Female,37,Spa Retreat,Cold,High,Leisure,1,1,6,July,Bus,Gaming,FR
1630,Keith Marshall,Male,43,Winery,Warm,Medium,Leisure,2,0,6,July,Train,Climbing,EN
1631,Brittany Daniel,Female,57,Photography Expedition,Hot,Low,Leisure,1,1,4,June,Airplane,Photography,ZH
1632,Anthony Williams,Female,37,Spa Retreat,Cold,High,Leisure,1,1,6,July,Car,Gaming,EN
1633,Deanna Guzman,Male,39,Island,Cold,High,Leisure,2,1,13,July,Airplane,Climbing,FR
1634,Priscilla Fisher,Female,32,Spa Retreat,Warm,High,Business,3,0,13,June,Car,Drawing,FR
1635,Brittany Johnson,Male,43,Winery,Cold,High,Business,2,0,14,June,Train,Gaming,ZH
1636,Douglas Clark,Female,52,Island,Warm,High,Business,3,1,14,June,Bus,Climbing,FR
1637,Brian Reynolds Jr.,Male,35,Countryside,Warm,High,Leisure,4,1,11,June,Bus,Climbing,EN
1638,Darlene Clark,Male,38,Island,Warm,Low,Leisure,3,0,13,August,Airplane,Gaming,ZH
1639,Donna Jones,Male,45,Winery,Cold,Low,Leisure,1,1,1,July,Train,Climbing,FR
1640,Sydney Fields,Female,21,Lake,Warm,Medium,Business,4,0,6,July,Airplane,Photography,ZH
1641,Jill Green,Female,33,Island,Hot,Low,Leisure,1,1,12,August,Ferry,Drawing,ZH
1642,Bryan Ball,Female,41,Lake,Cold,Low,Leisure,1,1,9,August,Ferry,Photography,FR
1643,Heather Schmidt,Female,25,Spa Retreat,Warm,Low,Leisure,4,1,1,August,Car,Drawing,FR
1644,Mindy Vincent,Female,52,Lake,Cold,Medium,Business,5,1,12,June,Ferry,Climbing,EN
1645,Cynthia Christensen,Female,28,Ski Resort,Cold,High,Business,4,1,3,July,Airplane,Climbing,FR
1646,Vicki Guerrero,Female,31,Island,Warm,Low,Business,4,1,2,August,Ferry,Photography,EN
1647,Charles Barber,Female,62,Winery,Cold,High,Leisure,4,0,7,July,Train,Climbing,ZH
1648,Nancy Gutierrez,Female,61,Winery,Hot,Medium,Leisure,3,0,7,July,Airplane,Gaming,ZH
1649,Cindy Sanders,Male,27,Mountain,Warm,Low,Business,5,1,6,July,Car,Climbing,EN
1650,Kathryn Campbell,Male,61,Spa Retreat,Hot,Medium,Leisure,5,1,11,July,Ferry,Climbing,ZH
1651,Geoffrey Juarez,Male,46,Island,Cold,High,Business,5,1,4,June,Airplane,Drawing,ZH
1652,Darren Rice,Female,30,Ski Resort,Warm,Low,Leisure,5,1,9,August,Bus,Gaming,FR
1653,Roy Austin,Female,22,Lake,Hot,Low,Business,5,1,14,June,Car,Drawing,ZH
1654,Audrey White,Female,31,City,Cold,Low,Business,5,1,8,July,Train,Photography,ZH
1655,Patricia Francis,Male,18,Photography Expedition,Warm,High,Business,2,1,5,July,Airplane,Gaming,FR
1656,Susan Griffin,Female,38,Photography Expedition,Warm,Medium,Leisure,4,1,14,August,Car,Drawing,ZH
1657,Jamie Hughes,Male,26,City,Hot,Low,Leisure,2,1,6,August,Ferry,Drawing,ZH
1658,Todd Black,Male,51,Island,Warm,High,Leisure,5,0,4,July,Train,Climbing,ZH
1659,Amanda Brown,Male,35,Photography Expedition,Warm,Low,Leisure,5,1,10,July,Bus,Gaming,FR
1660,Brandy Meza,Female,36,Village,Hot,Medium,Leisure,5,1,11,June,Car,Gaming,ZH
1661,Cynthia Rodriguez,Male,43,Lake,Cold,High,Leisure,1,1,12,June,Ferry,Climbing,FR
1662,Heidi Wright,Female,57,Ski Resort,Warm,High,Business,5,1,9,August,Car,Climbing,ZH
1663,Wanda Ball,Male,28,City,Cold,Low,Business,4,0,3,July,Ferry,Photography,ZH
1664,Cynthia Bowers,Female,47,Lake,Warm,High,Business,1,0,9,June,Car,Drawing,FR
1665,Brandon Barrera,Male,24,Village,Cold,High,Business,2,1,12,July,Bus,Photography,EN
1666,Melissa Carr,Female,39,Spa Retreat,Hot,Medium,Leisure,4,0,8,August,Train,Drawing,ZH
1667,Ruth Waters,Male,55,Village,Warm,Low,Leisure,1,0,6,July,Train,Photography,FR
1668,Nathaniel Wilson,Male,59,Photography Expedition,Cold,High,Business,1,1,12,June,Car,Gaming,ZH
1669,Jessica Miller,Female,28,Winery,Cold,Low,Business,2,0,3,June,Bus,Gaming,ZH
1670,Jason Reeves,Male,26,Island,Warm,Medium,Business,2,0,12,August,Car,Climbing,EN
1671,Natalie Miles MD,Male,41,Photography Expedition,Warm,Low,Business,4,0,5,June,Ferry,Climbing,ZH
1672,Ms. Sarah Charles,Female,26,Countryside,Hot,Low,Business,3,1,14,August,Car,Gaming,ZH
1673,Lori Wiley,Male,40,Photography Expedition,Cold,High,Business,4,0,2,August,Bus,Climbing,EN
1674,Doris Bean,Male,26,Countryside,Hot,Medium,Business,3,0,11,June,Bus,Photography,EN
1675,Donald Fisher,Female,37,Mountain,Cold,Low,Business,3,0,3,July,Airplane,Drawing,FR
1676,Leah Morrison,Male,42,Mountain,Warm,Low,Leisure,3,1,3,August,Train,Gaming,EN
1677,Shawn Fernandez,Male,47,Mountain,Hot,High,Leisure,1,1,14,June,Airplane,Climbing,EN
1678,Mario King,Male,25,Winery,Hot,Medium,Business,2,1,11,July,Airplane,Gaming,ZH
1679,Ashley Ryan,Female,18,Village,Cold,Medium,Business,1,1,13,July,Ferry,Gaming,FR
1680,James Spears,Female,58,Mountain,Hot,Low,Leisure,1,1,1,August,Train,Gaming,FR
1681,Samantha Carney,Male,39,Village,Hot,High,Leisure,4,1,1,July,Train,Climbing,ZH
1682,Samantha Scott,Male,53,Ski Resort,Cold,Medium,Leisure,1,0,13,July,Bus,Photography,ZH
1683,Matthew Barnett,Male,61,Photography Expedition,Hot,Medium,Business,1,0,12,July,Airplane,Drawing,ZH
1684,Joseph Jennings,Male,51,Ski Resort,Warm,Low,Leisure,4,0,1,July,Ferry,Drawing,FR
1685,John Smith,Female,57,Countryside,Hot,Low,Leisure,5,0,14,August,Airplane,Photography,EN
1686,Denise Perez,Male,31,Mountain,Cold,High,Business,2,1,1,July,Bus,Photography,ZH
1687,Gregory French,Male,24,Mountain,Cold,High,Business,2,0,10,August,Airplane,Photography,FR
1688,April Burke,Female,45,Spa Retreat,Hot,High,Leisure,2,0,10,June,Car,Climbing,ZH
1689,Nicole Mclaughlin,Female,26,Lake,Cold,High,Business,2,1,1,July,Airplane,Drawing,FR
1690,Kristine May,Male,63,Village,Hot,Low,Leisure,2,1,9,August,Airplane,Gaming,FR
1691,Michael Welch,Male,25,Photography Expedition,Warm,High,Business,2,1,8,August,Bus,Photography,FR
1692,John Sandoval,Male,62,Village,Cold,Low,Business,3,1,14,June,Bus,Climbing,EN
1693,Francisco Carr,Female,29,Island,Hot,Low,Business,2,1,6,July,Ferry,Photography,EN
1694,Jeffery Brady,Female,56,Mountain,Hot,High,Business,3,1,2,July,Airplane,Drawing,EN
1695,Michael Lucas,Male,30,Spa Retreat,Warm,Medium,Business,3,0,7,July,Train,Gaming,ZH
1696,James Kirk,Male,48,Island,Cold,Low,Leisure,5,1,7,July,Train,Climbing,EN
1697,Misty Martin,Female,19,Village,Cold,Low,Business,5,0,13,August,Ferry,Gaming,FR
1698,Duane Weaver,Male,50,Lake,Hot,High,Business,5,1,7,August,Car,Climbing,ZH
1699,Lydia Berg,Male,64,City,Cold,Medium,Leisure,2,0,13,August,Airplane,Drawing,EN
1700,Mariah Dean,Female,52,Photography Expedition,Cold,High,Business,5,0,8,June,Car,Gaming,EN
1701,Jacqueline Reeves,Female,33,Ski Resort,Cold,High,Leisure,5,0,3,June,Bus,Gaming,EN
1702,Trevor Rodriguez,Female,41,Village,Cold,High,Leisure,2,0,7,August,Airplane,Drawing,EN
1703,Travis Smith,Female,64,Spa Retreat,Warm,Medium,Business,4,0,8,July,Train,Drawing,ZH
1704,Gina Graham,Female,64,Winery,Hot,High,Leisure,4,1,10,June,Airplane,Photography,EN
1705,Chad Hunter,Female,40,Mountain,Hot,Low,Leisure,3,1,14,August,Bus,Photography,ZH
1706,Donald Kennedy,Male,62,Spa Retreat,Cold,High,Business,3,0,3,July,Ferry,Photography,ZH
1707,Carrie Harrison,Male,45,Winery,Warm,Low,Leisure,5,0,14,June,Train,Photography,ZH
1708,Victoria Morris,Female,64,Mountain,Warm,Low,Leisure,4,1,7,July,Train,Photography,ZH
1709,Steven Lewis,Female,48,Mountain,Warm,High,Business,2,1,2,July,Airplane,Drawing,EN
1710,Wendy Hill DVM,Male,22,Winery,Hot,Low,Leisure,3,0,14,June,Ferry,Gaming,EN
1711,Janet Wood,Female,27,Spa Retreat,Hot,Low,Leisure,3,0,2,August,Airplane,Drawing,ZH
1712,Maria Patterson,Female,46,Ski Resort,Hot,High,Leisure,3,0,4,August,Car,Climbing,FR
1713,Ricardo Foster,Male,25,Lake,Warm,Medium,Leisure,4,0,10,July,Ferry,Climbing,FR
1714,Jermaine Tran,Male,20,Winery,Cold,Low,Business,2,0,1,August,Airplane,Climbing,ZH
1715,Amanda Hall,Female,57,Island,Hot,Medium,Business,1,0,4,July,Airplane,Gaming,ZH
1716,Yvonne Ford,Female,39,City,Hot,Medium,Business,4,0,10,July,Bus,Gaming,ZH
1717,Melissa Vance,Male,36,Lake,Warm,Medium,Leisure,2,1,9,August,Airplane,Gaming,EN
1718,Eric Scott,Female,46,Island,Cold,High,Business,2,0,9,June,Airplane,Gaming,FR
1719,Adam Thomas,Male,61,Photography Expedition,Cold,Low,Business,4,1,12,July,Airplane,Climbing,FR
1720,James Walker,Male,51,Village,Hot,Low,Business,1,1,6,June,Bus,Gaming,EN
1721,Eric Russell,Male,60,Spa Retreat,Cold,High,Leisure,3,0,12,July,Airplane,Gaming,ZH
1722,Henry Hernandez,Female,43,Island,Cold,Medium,Leisure,3,0,2,August,Train,Drawing,ZH
1723,Joshua Guzman,Female,39,Island,Hot,Low,Leisure,4,1,11,July,Train,Photography,FR
1724,Pamela Gomez,Female,53,Mountain,Warm,Low,Business,4,1,13,August,Airplane,Climbing,FR
1725,Mary Turner,Male,30,Village,Hot,Medium,Leisure,1,0,3,July,Train,Photography,ZH
1726,Elizabeth Fletcher,Male,41,Mountain,Hot,Medium,Leisure,5,1,7,June,Car,Climbing,ZH
1727,Sally Rodriguez,Male,30,Photography Expedition,Warm,High,Leisure,2,0,14,July,Airplane,Climbing,ZH
1728,Adam Gordon,Female,28,Winery,Warm,Low,Leisure,2,0,3,July,Airplane,Gaming,ZH
1729,Matthew Wilson,Female,39,City,Warm,Medium,Business,1,0,11,August,Ferry,Gaming,ZH
1730,Melissa Marquez,Female,51,Ski Resort,Hot,Medium,Leisure,1,0,5,July,Bus,Photography,FR
1731,Brad Small,Male,59,Photography Expedition,Hot,Medium,Leisure,4,1,6,August,Ferry,Photography,EN
1732,Mary Peterson,Male,40,Spa Retreat,Hot,Medium,Business,5,0,5,June,Car,Drawing,FR
1733,Michelle Banks,Male,21,Mountain,Cold,Medium,Business,4,0,13,June,Bus,Photography,FR
1734,Jennifer Summers,Male,49,Mountain,Warm,Low,Leisure,3,1,12,June,Train,Photography,ZH
1735,Justin Smith,Female,62,Mountain,Warm,Medium,Leisure,3,1,1,August,Airplane,Gaming,EN
1736,Dawn Golden,Male,52,Winery,Hot,Low,Business,4,1,8,July,Train,Gaming,EN
1737,Jesus Sanders,Male,31,Village,Warm,Low,Leisure,1,0,12,June,Car,Climbing,ZH
1738,Kyle Andrews,Male,41,Photography Expedition,Cold,High,Leisure,3,1,11,August,Airplane,Climbing,FR
1739,Krista Wheeler,Male,35,Island,Warm,Low,Business,4,0,7,July,Airplane,Drawing,EN
1740,Kimberly Harris,Male,18,Ski Resort,Cold,Low,Leisure,4,0,12,June,Airplane,Drawing,ZH
1741,Maurice Sweeney,Female,32,Island,Cold,Medium,Business,2,1,5,July,Car,Gaming,ZH
1742,Brent Wilson,Male,33,Countryside,Cold,Medium,Leisure,3,0,6,August,Train,Drawing,FR
1743,Jennifer Buchanan,Female,31,Island,Cold,Low,Leisure,1,0,7,August,Ferry,Drawing,ZH
1744,Christopher Young,Female,42,Lake,Cold,Medium,Leisure,2,0,5,July,Train,Photography,ZH
1745,Rachel Ho,Female,27,Mountain,Cold,High,Business,3,0,10,July,Car,Drawing,FR
1746,Alexander Joyce,Male,40,Ski Resort,Warm,High,Business,5,0,14,July,Train,Drawing,ZH
1747,Kayla Ramsey,Female,37,Countryside,Cold,Medium,Business,4,0,5,August,Train,Photography,FR
1748,William Blackwell,Male,58,City,Warm,Medium,Business,5,0,4,June,Ferry,Gaming,FR
1749,Sherry Buchanan,Female,25,Countryside,Cold,High,Leisure,5,0,7,July,Airplane,Gaming,ZH
1750,Louis Mccoy,Female,35,Countryside,Warm,Low,Leisure,2,0,6,July,Airplane,Gaming,EN
1751,Thomas Vasquez,Male,37,Mountain,Cold,Medium,Leisure,3,0,2,July,Car,Photography,EN
1752,Scott Hudson,Female,50,Village,Warm,Medium,Business,5,1,1,August,Airplane,Photography,EN
1753,Ashley Anthony,Male,46,City,Warm,High,Leisure,4,1,12,June,Ferry,Drawing,EN
1754,Ashley Wilson,Male,21,Winery,Warm,Medium,Leisure,5,1,9,August,Ferry,Climbing,ZH
1755,Jacob Huynh,Male,46,Mountain,Warm,Medium,Leisure,2,1,7,August,Train,Drawing,EN
1756,Margaret Johnson,Male,24,Village,Warm,Medium,Business,3,1,10,July,Train,Gaming,FR
1757,Victor Lopez,Male,43,Winery,Warm,High,Leisure,3,1,12,June,Airplane,Gaming,FR
1758,Tiffany Henderson,Male,20,Photography Expedition,Cold,Medium,Business,1,0,11,August,Bus,Photography,FR
1759,Lisa Erickson,Male,21,Ski Resort,Hot,Medium,Business,4,1,12,July,Ferry,Gaming,EN
1760,Antonio Henry,Female,56,Winery,Warm,High,Leisure,2,0,7,July,Ferry,Climbing,FR
1761,Jeffery Griffin,Female,32,Lake,Hot,High,Business,1,0,4,June,Car,Gaming,EN
1762,Randy Horne,Female,49,Countryside,Hot,Medium,Leisure,1,1,14,July,Airplane,Climbing,EN
1763,Susan Cardenas,Female,50,City,Cold,Medium,Leisure,5,1,14,June,Car,Drawing,ZH
1764,Richard Brown,Female,19,Ski Resort,Cold,Medium,Business,1,1,11,July,Ferry,Gaming,EN
1765,Ryan Rice,Male,43,Village,Warm,High,Leisure,3,0,5,August,Airplane,Photography,EN
1766,Kayla Ramsey,Male,49,Mountain,Hot,High,Leisure,1,0,14,August,Airplane,Drawing,ZH
1767,Joseph Hernandez,Female,21,Island,Warm,Medium,Business,2,0,2,July,Car,Drawing,FR
1768,Jodi Smith,Female,52,Countryside,Warm,Low,Business,3,1,5,August,Car,Drawing,ZH
1769,Emily Williams,Male,60,Winery,Hot,High,Business,4,0,5,July,Car,Climbing,ZH
1770,Christopher Beck,Female,42,Lake,Hot,High,Leisure,2,0,7,June,Ferry,Drawing,EN
1771,Timothy Hall,Male,59,Ski Resort,Hot,Medium,Business,5,1,12,August,Car,Photography,FR
1772,Hannah Torres,Male,57,Village,Cold,Medium,Leisure,3,0,12,August,Airplane,Photography,EN
1773,Juan Singh,Male,49,Photography Expedition,Cold,Medium,Business,3,1,3,June,Bus,Gaming,EN
1774,John Dodson,Male,43,Village,Hot,High,Leisure,5,0,5,August,Train,Gaming,FR
1775,Mr. John Gibson DVM,Male,55,Spa Retreat,Warm,Low,Business,1,0,4,July,Ferry,Photography,ZH
1776,Kara Simpson,Female,50,Ski Resort,Warm,Low,Business,1,1,9,June,Car,Drawing,ZH
1777,Sarah Neal,Male,37,Village,Warm,High,Business,5,1,3,August,Bus,Drawing,EN
1778,Roberta Porter,Male,46,Village,Warm,Medium,Business,3,0,4,August,Airplane,Photography,FR
1779,Richard Odom,Male,35,Ski Resort,Warm,High,Business,2,0,11,July,Bus,Drawing,ZH
1780,Jacqueline Sosa MD,Male,52,Village,Warm,High,Leisure,4,1,4,July,Airplane,Photography,FR
1781,Roy Houston,Male,22,Countryside,Cold,Medium,Leisure,4,0,13,August,Airplane,Photography,ZH
1782,Travis Chambers,Male,52,Mountain,Hot,Low,Leisure,1,1,11,August,Airplane,Climbing,ZH
1783,Tanya Mccormick,Female,23,Village,Hot,Medium,Leisure,5,0,6,July,Train,Photography,EN
1784,David Rivers,Male,33,Winery,Hot,Medium,Business,3,1,1,June,Airplane,Gaming,FR
1785,Patrick Mills,Female,60,Lake,Hot,Medium,Business,4,0,11,June,Bus,Photography,ZH
1786,Monica Nguyen,Male,20,Mountain,Warm,Medium,Business,1,0,11,June,Ferry,Photography,ZH
1787,Thomas Knapp,Male,42,Photography Expedition,Cold,Low,Leisure,3,1,11,June,Airplane,Gaming,EN
1788,Nicholas Taylor,Female,34,Countryside,Warm,High,Business,5,0,12,August,Ferry,Drawing,FR
1789,Kim Sullivan,Male,52,Ski Resort,Cold,Low,Business,5,1,3,June,Ferry,Gaming,FR
1790,Christine Washington,Male,58,Winery,Warm,Low,Business,5,1,5,July,Ferry,Gaming,EN
1791,Patrick Chan,Male,26,Winery,Hot,Medium,Business,2,1,1,August,Ferry,Photography,ZH
1792,Jesse Gibson,Male,57,Ski Resort,Warm,Medium,Leisure,3,0,5,June,Airplane,Climbing,EN
1793,David Mcconnell,Male,19,Ski Resort,Cold,Low,Business,2,1,1,July,Bus,Gaming,FR
1794,Sabrina Romero,Female,39,Island,Warm,High,Leisure,2,1,11,June,Car,Drawing,EN
1795,Tara Collins,Male,41,Spa Retreat,Cold,High,Leisure,1,1,13,August,Ferry,Photography,ZH
1796,Mrs. Dawn Simon DVM,Male,24,Spa Retreat,Warm,Medium,Business,5,0,12,July,Airplane,Climbing,ZH
1797,Anna Hicks,Male,18,Island,Warm,Low,Business,5,1,10,July,Ferry,Photography,FR
1798,Angela Taylor,Male,62,Lake,Warm,Low,Leisure,1,1,4,June,Train,Drawing,ZH
1799,Michael Horton,Female,44,City,Cold,Low,Business,1,0,14,June,Train,Gaming,ZH
1800,David Hodge,Male,20,Island,Cold,Medium,Leisure,5,0,10,August,Car,Photography,FR
1801,Cynthia Bryant,Female,51,Village,Hot,Medium,Leisure,4,0,11,July,Bus,Climbing,ZH
1802,Charles Mills,Male,55,City,Cold,Low,Business,4,1,10,June,Bus,Climbing,EN
1803,Alexander Joyce,Female,32,Ski Resort,Warm,Medium,Business,2,0,2,August,Train,Gaming,FR
1804,Kristine Small,Female,37,Ski Resort,Cold,High,Leisure,1,0,7,July,Ferry,Climbing,EN
1805,Jean Reed,Male,23,Winery,Hot,Low,Business,2,0,5,July,Bus,Gaming,ZH
1806,Cassandra Bates,Female,36,City,Cold,High,Leisure,4,1,2,August,Train,Drawing,FR
1807,Richard Potter,Female,40,Winery,Warm,Low,Leisure,3,1,11,July,Ferry,Photography,FR
1808,Melvin Valentine,Male,53,Village,Cold,Medium,Business,5,1,4,August,Bus,Gaming,ZH
1809,Christina Gardner,Male,32,Lake,Warm,Medium,Business,2,0,8,June,Car,Drawing,EN
1810,Ana Stephenson,Female,45,City,Warm,High,Business,1,1,13,July,Train,Photography,ZH
1811,Brian Smith,Female,22,Mountain,Cold,High,Leisure,5,0,6,July,Train,Gaming,FR
1812,Michael Sanchez,Female,50,Island,Warm,High,Leisure,4,0,7,June,Airplane,Drawing,FR
1813,Donna Morgan,Female,34,Countryside,Cold,Medium,Business,5,0,13,August,Ferry,Photography,FR
1814,Rhonda Malone,Male,58,Countryside,Hot,Low,Leisure,3,0,2,August,Train,Climbing,EN
1815,Matthew Ingram,Male,57,Ski Resort,Hot,Low,Leisure,3,0,4,August,Bus,Photography,FR
1816,Crystal Henderson,Male,56,Spa Retreat,Warm,Low,Business,1,0,4,July,Bus,Gaming,FR
1817,Omar Dudley,Female,59,Photography Expedition,Warm,Low,Leisure,1,1,1,July,Train,Gaming,EN
1818,Stephanie Anderson,Male,57,City,Warm,Medium,Business,4,0,5,August,Train,Climbing,EN
1819,Jo Elliott,Female,55,Island,Hot,High,Leisure,2,1,3,August,Car,Photography,ZH
1820,Connie Conner,Male,33,Lake,Hot,Medium,Leisure,5,0,13,July,Car,Photography,ZH
1821,Megan Gonzales,Male,39,Island,Cold,Medium,Leisure,1,1,13,August,Bus,Climbing,FR
1822,Scott Smith,Female,55,Photography Expedition,Warm,High,Leisure,1,1,11,June,Bus,Gaming,EN
1823,Ernest Welch,Male,40,Spa Retreat,Cold,Low,Business,3,0,6,August,Airplane,Photography,ZH
1824,Timothy Booth,Male,51,Ski Resort,Cold,High,Business,5,0,13,June,Ferry,Gaming,FR
1825,Francisco Carr,Male,23,Winery,Cold,High,Leisure,2,0,9,July,Airplane,Climbing,EN
1826,Ashley White,Female,58,Lake,Warm,Medium,Leisure,1,0,4,August,Bus,Climbing,EN
1827,Michael Singh,Female,37,Ski Resort,Warm,High,Leisure,4,1,8,June,Airplane,Drawing,ZH
1828,Michael Richards PhD,Female,43,Countryside,Hot,Low,Leisure,5,1,6,June,Bus,Photography,EN
1829,Diana Chandler,Male,36,Spa Retreat,Cold,Medium,Leisure,5,1,10,July,Ferry,Climbing,ZH
1830,Miranda Phillips,Male,58,Countryside,Cold,High,Leisure,2,1,10,June,Ferry,Drawing,ZH
1831,Anthony Levine,Male,54,Photography Expedition,Warm,Medium,Business,2,1,2,June,Car,Gaming,EN
1832,Donna Cline,Female,31,Ski Resort,Hot,High,Leisure,3,0,4,July,Train,Climbing,ZH
1833,Daniel Lee,Female,48,Village,Cold,Low,Business,2,1,8,July,Bus,Drawing,ZH
1834,Renee Cook,Male,43,Lake,Warm,High,Leisure,4,1,6,August,Bus,Climbing,FR
1835,Crystal Salazar,Male,34,Ski Resort,Warm,Medium,Leisure,5,1,1,June,Train,Drawing,ZH
1836,Sierra Thomas,Female,27,Winery,Hot,Low,Business,4,1,10,June,Train,Drawing,ZH
1837,Sheila Rogers,Male,50,City,Cold,High,Leisure,2,1,11,August,Train,Climbing,EN
1838,Jason Schmitt,Female,32,Photography Expedition,Hot,Medium,Business,2,0,1,July,Train,Drawing,ZH
1839,Austin Walker,Female,35,Village,Warm,Medium,Leisure,1,0,1,August,Train,Drawing,FR
1840,Steven Becker,Male,63,City,Warm,Medium,Business,1,1,11,July,Airplane,Photography,ZH
1841,Christopher Russo PhD,Female,62,City,Warm,High,Leisure,5,1,8,July,Car,Photography,FR
1842,Lisa Simpson,Female,22,Ski Resort,Hot,Low,Business,5,1,8,June,Car,Gaming,ZH
1843,John Bryant,Female,40,Ski Resort,Hot,High,Leisure,1,0,12,June,Ferry,Photography,EN
1844,Stephanie Lucas,Male,40,Spa Retreat,Hot,Low,Leisure,4,1,1,July,Bus,Photography,ZH
1845,Nicole Miller,Male,30,Spa Retreat,Warm,Low,Business,5,1,2,August,Train,Photography,EN
1846,Mark Fields,Male,38,Spa Retreat,Cold,High,Leisure,2,1,3,June,Ferry,Gaming,ZH
1847,Victoria Santana,Female,48,Lake,Hot,Medium,Leisure,5,1,1,June,Car,Climbing,EN
1848,Rachel Murphy,Male,46,Lake,Warm,Low,Business,1,1,8,July,Bus,Drawing,FR
1849,Christopher Jackson,Male,30,Winery,Warm,High,Business,3,1,13,June,Train,Photography,EN
1850,Connie Carr,Female,53,Village,Cold,High,Business,2,1,13,June,Bus,Gaming,FR
1851,Brian Smith,Male,20,Ski Resort,Warm,High,Leisure,3,1,12,August,Airplane,Gaming,FR
1852,John Patterson,Male,38,Village,Cold,Low,Leisure,4,0,8,July,Ferry,Gaming,ZH
1853,Nicole Rose,Male,24,Ski Resort,Warm,Low,Leisure,3,1,3,July,Car,Photography,FR
1854,Anthony Johnson,Male,51,Ski Resort,Hot,Low,Leisure,2,1,1,August,Train,Climbing,FR
1855,Ivan Tate,Male,52,Winery,Hot,Low,Leisure,1,0,11,July,Ferry,Climbing,EN
1856,Billy Finley,Female,18,Winery,Hot,High,Leisure,1,0,4,July,Ferry,Photography,FR
1857,Michael Smith,Female,22,Mountain,Cold,High,Business,5,1,6,June,Car,Photography,ZH
1858,Courtney Johnson,Female,27,City,Hot,High,Business,4,1,11,July,Train,Climbing,EN
1859,Michael Dixon,Male,29,Spa Retreat,Warm,High,Leisure,4,1,1,June,Car,Climbing,FR
1860,Ashley Kelly,Male,55,Winery,Hot,Low,Business,4,1,9,July,Airplane,Climbing,EN
1861,Mary Caldwell,Male,36,Spa Retreat,Cold,Low,Business,1,1,3,June,Car,Photography,FR
1862,Valerie Mcdowell,Female,48,Spa Retreat,Hot,High,Leisure,2,1,6,June,Car,Drawing,EN
1863,William Gilmore,Female,33,Winery,Warm,Low,Business,2,1,12,June,Ferry,Photography,EN
1864,Benjamin Lewis,Female,34,Ski Resort,Hot,Medium,Leisure,1,1,11,August,Airplane,Photography,ZH
1865,Renee Atkins,Female,40,Island,Hot,Low,Leisure,4,0,7,June,Bus,Gaming,FR
1866,Laura Williams,Female,50,Winery,Warm,Medium,Leisure,4,1,10,June,Train,Climbing,EN
1867,Tara Maldonado,Male,64,Village,Hot,Low,Leisure,4,1,13,July,Bus,Drawing,FR
1868,Jeffrey Pearson,Female,45,Mountain,Warm,Low,Leisure,4,0,1,August,Car,Drawing,EN
1869,Denise Larson,Female,32,Mountain,Warm,High,Leisure,1,0,14,August,Ferry,Photography,FR
1870,James Peters,Female,43,Photography Expedition,Cold,Low,Business,3,0,8,July,Ferry,Gaming,ZH
1871,Peggy Smith,Female,55,Lake,Warm,Low,Leisure,1,0,5,July,Airplane,Photography,ZH
1872,Jeff Acosta,Female,45,Winery,Cold,High,Business,5,0,5,June,Bus,Climbing,FR
1873,Felicia Smith,Female,45,Ski Resort,Hot,High,Business,1,1,5,July,Ferry,Drawing,ZH
1874,Christopher Price,Male,37,Island,Warm,Low,Business,2,0,7,July,Car,Photography,EN
1875,Michael Miller,Female,24,Ski Resort,Cold,High,Leisure,4,1,5,July,Ferry,Climbing,ZH
1876,Barbara Weiss,Female,37,Village,Warm,Medium,Business,1,1,3,July,Car,Drawing,FR
1877,Janice Thompson,Male,19,Ski Resort,Warm,Low,Business,4,1,12,August,Train,Climbing,EN
1878,Renee Atkins,Female,45,Photography Expedition,Hot,Low,Leisure,2,1,10,August,Ferry,Climbing,EN
1879,Jason Salinas,Male,34,Ski Resort,Cold,High,Leisure,1,1,13,June,Bus,Drawing,FR
1880,Donald Mullen,Male,60,Spa Retreat,Warm,Medium,Leisure,5,1,6,August,Train,Climbing,ZH
1881,Jennifer Ortiz,Male,20,Spa Retreat,Hot,High,Business,1,0,9,August,Car,Gaming,FR
1882,Tracy Duncan,Female,26,Ski Resort,Warm,Medium,Leisure,4,0,4,August,Airplane,Drawing,EN
1883,Charles Hamilton,Female,19,Lake,Hot,High,Business,4,1,12,June,Train,Photography,ZH
1884,Stephanie Smith,Female,45,Mountain,Warm,High,Business,2,0,9,August,Train,Photography,EN
