,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
3280,Traci Atkinson,Male,20,Island,Hot,Low,Business,5,0,13,November,Car,Physical Sports,ZH
3281,Sabrina Rodriguez,Male,45,Ski Resort,Hot,Low,Business,3,0,2,September,Car,Creative Arts,FR
3282,David Bennett,Male,31,Island,Cold,Medium,Business,4,1,2,October,Train,Culinary,ZH
3283,Ricky Young,Male,29,Ski Resort,Hot,High,Leisure,3,0,7,October,Train,Creative Arts,FR
3284,Julie Wood,Female,20,Island,Hot,Medium,Business,1,1,2,September,Train,Intellectual Pursuits,EN
3285,Daniel Brown,Female,35,Village,Cold,Low,Leisure,1,1,4,October,Airplane,Intellectual Pursuits,EN
3286,Cole Fields,Female,24,Countryside,Warm,Medium,Business,2,1,4,September,Car,Creative Arts,EN
3287,Deborah Young,Female,39,Ski Resort,Warm,Medium,Leisure,1,0,3,November,Airplane,Outdoor Exploration,FR
3288,Tiffany Stewart,Female,45,Mountain,Hot,High,Leisure,4,0,13,September,Train,Culinary,EN
3289,Kim Frost,Female,35,City,Warm,High,Leisure,1,1,9,October,Train,Creative Arts,EN
3290,James Hernandez,Male,27,Photography Expedition,Cold,Low,Business,1,1,7,September,Ferry,Intellectual Pursuits,ZH
3291,Timothy Sutton,Female,53,Village,Cold,Medium,Leisure,1,0,5,September,Car,Creative Arts,ZH
3292,Destiny Graves,Male,47,Countryside,Cold,Low,Leisure,1,0,13,September,Train,Physical Sports,ZH
3293,Ashley Rose,Male,19,Countryside,Cold,Low,Business,5,0,13,November,Train,Outdoor Exploration,ZH
3294,Kaitlin Scott,Male,42,Spa Retreat,Hot,Low,Business,2,1,12,September,Ferry,Outdoor Exploration,ZH
3295,Anna Sanders,Male,26,Countryside,Warm,Low,Leisure,2,1,1,October,Ferry,Creative Arts,ZH
3296,Dr. Joann Larson,Female,43,Mountain,Hot,Medium,Business,3,1,5,November,Bus,Physical Sports,FR
3297,Casey Velez,Male,58,Winery,Hot,High,Business,4,0,4,October,Ferry,Intellectual Pursuits,ZH
3298,James Juarez,Male,28,City,Cold,Low,Leisure,1,1,2,October,Ferry,Intellectual Pursuits,FR
3299,Drew Gonzalez,Female,56,Lake,Hot,Low,Business,5,0,6,October,Train,Physical Sports,FR
3300,Brian Hill,Male,42,Photography Expedition,Warm,Low,Leisure,2,0,4,November,Car,Intellectual Pursuits,EN
3301,Jacqueline Smith,Female,55,Countryside,Cold,Low,Business,2,1,6,September,Bus,Culinary,EN
3302,Natasha Cervantes,Male,48,Countryside,Warm,High,Business,5,1,8,September,Train,Intellectual Pursuits,ZH
3303,John James,Female,40,Winery,Hot,Low,Leisure,2,0,6,September,Airplane,Intellectual Pursuits,FR
3304,Deborah Sweeney,Male,33,Countryside,Warm,Medium,Business,5,0,2,September,Airplane,Physical Sports,FR
3305,Stacey Ruiz,Male,33,Winery,Cold,High,Leisure,2,1,13,October,Car,Physical Sports,FR
3306,Steven Lindsey,Female,63,Photography Expedition,Hot,High,Leisure,1,0,6,September,Car,Intellectual Pursuits,EN
3307,Tiffany Osborn,Male,54,Winery,Cold,Low,Business,3,1,4,September,Train,Outdoor Exploration,FR
3308,Juan Burnett,Male,55,Lake,Cold,Low,Business,5,1,6,October,Train,Intellectual Pursuits,FR
3309,Stephanie Johnson,Female,62,City,Cold,Low,Leisure,2,0,10,November,Ferry,Physical Sports,ZH
3310,Megan Willis,Female,18,Island,Hot,High,Leisure,4,0,1,November,Train,Physical Sports,ZH
3311,Mark Cruz,Female,56,Photography Expedition,Hot,Low,Business,1,0,8,October,Bus,Physical Sports,EN
3312,Mindy Bell,Female,59,Village,Hot,Low,Business,5,0,4,October,Car,Culinary,ZH
3313,Alan Martinez,Female,38,Island,Cold,High,Leisure,1,0,2,October,Airplane,Outdoor Exploration,FR
3314,Mr. Ralph Carlson,Female,39,Spa Retreat,Cold,Medium,Business,2,0,1,October,Train,Outdoor Exploration,FR
3315,Elizabeth Petty,Male,44,Spa Retreat,Warm,Medium,Business,3,1,5,November,Airplane,Creative Arts,EN
3316,Anthony Lynch,Female,42,City,Warm,Low,Business,2,1,3,November,Train,Intellectual Pursuits,ZH
3317,Gregory Fowler,Female,56,Winery,Cold,Medium,Leisure,1,0,8,October,Ferry,Intellectual Pursuits,FR
3318,Lori Berry,Male,57,City,Hot,High,Leisure,4,0,7,September,Car,Intellectual Pursuits,FR
3319,Ebony Collins,Male,52,City,Hot,Low,Leisure,5,0,5,November,Airplane,Physical Sports,ZH
3320,Rodney Saunders,Female,40,Spa Retreat,Cold,High,Business,3,0,8,November,Train,Physical Sports,FR
3321,Michael Reese,Male,29,Island,Warm,Medium,Leisure,4,1,5,November,Bus,Culinary,EN
3322,Brittany Phillips,Male,49,Winery,Cold,Low,Business,1,1,5,November,Bus,Culinary,EN
3323,Rebecca Smith,Male,41,Spa Retreat,Hot,High,Business,3,0,12,September,Airplane,Intellectual Pursuits,FR
3324,Kirsten Williams,Female,41,Lake,Cold,Low,Leisure,3,0,7,October,Train,Intellectual Pursuits,EN
3325,Dana Williams,Female,64,Lake,Hot,High,Business,2,0,13,September,Car,Creative Arts,EN
3326,Donna Nichols,Male,49,Island,Warm,High,Business,3,1,1,November,Airplane,Outdoor Exploration,FR
3327,Eddie Simon,Female,57,Ski Resort,Hot,High,Business,2,0,14,September,Bus,Culinary,EN
3328,Russell Owens,Male,28,Winery,Cold,Low,Business,3,0,7,September,Train,Intellectual Pursuits,ZH
3329,James Carter,Female,46,Village,Cold,Medium,Leisure,2,1,4,October,Train,Culinary,FR
3330,Kimberly Bailey,Male,20,Village,Hot,High,Business,2,0,7,September,Bus,Outdoor Exploration,FR
3331,Bruce Johnson,Female,55,Spa Retreat,Warm,Medium,Leisure,4,0,12,November,Ferry,Creative Arts,FR
3332,Karen Ramos,Male,56,Lake,Hot,High,Leisure,3,1,13,October,Car,Physical Sports,ZH
3333,Bryan Nguyen,Female,41,Lake,Cold,High,Leisure,1,1,11,November,Ferry,Outdoor Exploration,ZH
3334,Thomas Davis,Female,58,Ski Resort,Cold,High,Business,1,0,3,November,Ferry,Culinary,EN
3335,Katrina Campbell,Male,53,Spa Retreat,Warm,High,Leisure,1,0,4,October,Airplane,Physical Sports,ZH
3336,Abigail Johnson,Female,34,Village,Hot,High,Business,2,1,3,September,Car,Culinary,ZH
3337,Christine Lewis,Male,52,Winery,Warm,Medium,Business,5,1,4,September,Car,Intellectual Pursuits,ZH
3338,Zachary Anderson,Female,57,City,Hot,High,Leisure,2,0,2,October,Train,Outdoor Exploration,FR
3339,Joshua Fisher,Female,39,Spa Retreat,Warm,Low,Leisure,3,0,4,October,Car,Physical Sports,EN
3340,Eddie Simon,Female,34,Winery,Cold,High,Leisure,2,1,2,October,Ferry,Physical Sports,FR
3341,Kerri Holland,Female,49,City,Warm,Medium,Leisure,1,0,9,November,Ferry,Intellectual Pursuits,FR
3342,Jasmin Hayes,Female,19,Village,Hot,High,Leisure,1,0,3,November,Bus,Intellectual Pursuits,EN
3343,Bryan Nguyen,Male,35,Spa Retreat,Hot,High,Leisure,2,0,3,November,Ferry,Outdoor Exploration,EN
3344,Marissa Nelson,Male,49,Ski Resort,Hot,Low,Leisure,1,0,8,October,Airplane,Physical Sports,ZH
3345,Eric Gomez,Female,60,City,Cold,Low,Leisure,4,0,3,October,Bus,Intellectual Pursuits,FR
3346,Martha Smith,Female,48,City,Hot,Medium,Leisure,4,0,2,September,Ferry,Culinary,ZH
3347,Emily Hughes,Female,48,Photography Expedition,Cold,Medium,Leisure,3,0,6,November,Train,Intellectual Pursuits,EN
3348,Karen Gould,Male,55,Winery,Cold,Low,Leisure,5,1,11,September,Car,Culinary,ZH
3349,Cynthia Lopez,Male,63,Lake,Cold,Low,Leisure,2,0,8,September,Bus,Culinary,FR
3350,Patrick Howell,Female,38,Village,Cold,Medium,Leisure,4,0,9,September,Bus,Physical Sports,EN
3351,Katherine Graham,Female,58,Spa Retreat,Cold,Low,Business,4,1,9,September,Bus,Physical Sports,FR
3352,Brandon Jones,Male,31,Ski Resort,Cold,Low,Business,4,0,10,November,Airplane,Culinary,FR
3353,Victoria Golden,Male,28,Mountain,Warm,High,Leisure,5,1,9,November,Car,Creative Arts,FR
3354,Lawrence Webb,Male,60,Photography Expedition,Cold,High,Leisure,4,1,6,October,Train,Physical Sports,EN
3355,Carl Vasquez,Female,35,Countryside,Cold,High,Business,2,0,6,November,Bus,Intellectual Pursuits,ZH
3356,David Johnson,Male,30,Photography Expedition,Warm,High,Leisure,1,0,14,November,Airplane,Physical Sports,FR
3357,Mary Ortiz,Male,35,Ski Resort,Cold,Low,Business,1,1,4,November,Car,Intellectual Pursuits,FR
3358,Noah Hood,Female,23,Photography Expedition,Cold,Medium,Business,1,1,2,October,Airplane,Intellectual Pursuits,FR
3359,Robert Russell,Female,19,Countryside,Warm,High,Leisure,4,1,9,October,Airplane,Outdoor Exploration,ZH
3360,Courtney Jones,Male,22,Photography Expedition,Hot,Low,Business,2,0,13,October,Airplane,Physical Sports,FR
3361,Sandra Phillips,Female,35,Countryside,Warm,High,Leisure,2,0,1,October,Ferry,Culinary,FR
3362,Tracy Lee,Female,34,Spa Retreat,Cold,High,Leisure,3,1,8,October,Car,Intellectual Pursuits,FR
3363,Jacqueline Cruz,Female,18,Island,Warm,Medium,Leisure,5,0,2,October,Car,Outdoor Exploration,ZH
3364,David Wood,Female,64,Village,Warm,Low,Business,5,0,3,September,Airplane,Outdoor Exploration,EN
3365,Cheryl Riddle,Female,41,Island,Hot,Medium,Leisure,1,0,9,November,Bus,Creative Arts,FR
3366,Michelle Taylor,Female,39,Village,Hot,High,Business,4,1,14,October,Bus,Culinary,EN
3367,Annette Schneider,Male,25,Ski Resort,Cold,Low,Business,2,1,5,October,Train,Intellectual Pursuits,FR
3368,Emily Moore,Male,35,Ski Resort,Cold,Medium,Leisure,1,1,1,November,Airplane,Intellectual Pursuits,ZH
3369,Mrs. Deborah Thompson,Female,50,Spa Retreat,Hot,Medium,Leisure,1,0,13,November,Car,Physical Sports,FR
3370,Evan Myers MD,Female,19,Mountain,Warm,High,Business,2,1,12,November,Airplane,Creative Arts,EN
3371,Mary Hall,Male,43,Island,Cold,High,Leisure,3,1,8,October,Train,Intellectual Pursuits,EN
3372,Nicole Brown,Female,46,Island,Hot,Low,Leisure,5,1,11,September,Bus,Outdoor Exploration,EN
3373,Eric Hobbs,Female,44,Countryside,Hot,High,Leisure,2,1,7,September,Airplane,Creative Arts,EN
3374,Christopher Frank,Male,29,Winery,Cold,High,Leisure,5,1,2,November,Train,Outdoor Exploration,FR
3375,Melissa Chandler,Male,64,Lake,Cold,Medium,Leisure,3,1,14,September,Airplane,Intellectual Pursuits,ZH
3376,Jeffrey Harris,Female,25,City,Warm,Medium,Business,3,0,14,September,Train,Culinary,EN
3377,Catherine Buchanan,Male,26,Spa Retreat,Warm,High,Leisure,3,1,5,November,Bus,Culinary,ZH
3378,Kari Miller,Female,64,Spa Retreat,Cold,Low,Business,4,1,1,November,Airplane,Creative Arts,EN
3379,Megan Burnett,Female,57,Photography Expedition,Warm,High,Business,1,1,5,November,Car,Culinary,ZH
3380,Darin Oconnor,Male,25,Photography Expedition,Warm,Medium,Leisure,4,0,10,September,Bus,Intellectual Pursuits,EN
3381,Kimberly Ellison,Male,50,Spa Retreat,Hot,Medium,Leisure,3,1,2,October,Ferry,Creative Arts,FR
3382,Cathy Graham,Female,48,Spa Retreat,Warm,High,Leisure,2,0,1,October,Car,Outdoor Exploration,FR
3383,Mark Chavez,Female,36,Photography Expedition,Warm,Medium,Leisure,1,0,4,September,Ferry,Outdoor Exploration,EN
3384,Ashley Hernandez,Male,62,Spa Retreat,Cold,Medium,Business,4,1,2,October,Ferry,Intellectual Pursuits,EN
3385,Teresa Young,Male,33,Village,Hot,Medium,Business,3,1,5,September,Airplane,Creative Arts,EN
3386,Larry Diaz,Female,46,Lake,Cold,High,Business,1,1,14,October,Airplane,Culinary,EN
3387,Morgan Lynch,Male,39,Countryside,Hot,High,Business,1,1,9,September,Airplane,Culinary,EN
3388,Fernando Griffin,Male,51,Mountain,Cold,Low,Leisure,5,0,3,November,Airplane,Culinary,FR
3389,Thomas Parrish,Male,24,Lake,Cold,Medium,Leisure,5,1,11,October,Car,Outdoor Exploration,FR
3390,James Taylor,Male,50,Lake,Cold,Low,Leisure,2,1,5,November,Airplane,Culinary,FR
3391,Larry Richardson,Male,57,Island,Hot,Low,Leisure,1,1,8,September,Car,Culinary,FR
3392,Elizabeth Pittman,Male,36,City,Cold,High,Leisure,1,1,9,September,Train,Creative Arts,ZH
3393,Andrew Ellis,Female,61,Countryside,Warm,Medium,Leisure,3,0,10,October,Ferry,Creative Arts,FR
3394,Victoria Johnson,Male,42,Photography Expedition,Hot,Low,Leisure,3,0,10,October,Bus,Culinary,ZH
3395,Jose Randolph,Female,24,Island,Warm,High,Leisure,2,1,11,November,Car,Culinary,FR
3396,David Phillips,Male,47,Winery,Cold,High,Business,2,0,13,November,Train,Creative Arts,EN
3397,Susan Levine,Female,18,Photography Expedition,Hot,High,Leisure,3,0,3,October,Car,Intellectual Pursuits,FR
3398,Kristen Barnett,Female,57,Lake,Warm,Medium,Leisure,2,0,2,October,Car,Creative Arts,EN
3399,Kristen Kelly,Male,23,Countryside,Cold,Medium,Leisure,1,1,3,October,Ferry,Culinary,FR
3400,Cassidy Garrison,Male,58,Photography Expedition,Cold,High,Leisure,5,0,6,November,Bus,Culinary,EN
3401,Maria Pena,Female,33,Ski Resort,Warm,Medium,Business,5,1,5,September,Ferry,Intellectual Pursuits,ZH
3402,Sarah Higgins,Female,59,Village,Hot,Low,Leisure,5,0,9,October,Airplane,Culinary,EN
3403,Erica Blevins,Male,54,City,Cold,High,Business,1,0,11,November,Bus,Creative Arts,EN
3404,Chad Cook III,Female,37,Mountain,Warm,High,Leisure,4,1,5,November,Car,Creative Arts,FR
3405,Kyle Fisher,Female,64,Winery,Warm,High,Business,4,0,2,October,Airplane,Physical Sports,ZH
3406,Zachary Peterson,Male,32,Photography Expedition,Hot,High,Business,1,1,4,November,Car,Outdoor Exploration,FR
3407,Regina Pham,Male,52,Lake,Warm,High,Business,4,0,12,September,Bus,Culinary,FR
3408,William Miller,Female,26,Island,Hot,High,Leisure,2,1,2,November,Bus,Intellectual Pursuits,FR
3409,Brittany Mccullough,Male,28,Ski Resort,Warm,Low,Leisure,3,0,14,September,Train,Outdoor Exploration,ZH
3410,Luke Reese,Female,24,Ski Resort,Cold,Low,Leisure,5,0,13,November,Bus,Physical Sports,FR
3411,Matthew Love,Male,53,Ski Resort,Cold,Medium,Leisure,5,0,9,September,Ferry,Outdoor Exploration,FR
3412,David Anderson,Male,53,Spa Retreat,Warm,Low,Leisure,2,1,2,September,Airplane,Creative Arts,ZH
3413,Regina Avery,Female,20,Lake,Cold,Low,Leisure,3,0,3,September,Car,Culinary,FR
3414,Richard Marshall,Male,55,Photography Expedition,Warm,High,Leisure,2,1,4,November,Ferry,Outdoor Exploration,EN
3415,Jeffrey Martin,Female,48,City,Hot,Medium,Leisure,3,0,8,November,Train,Intellectual Pursuits,FR
3416,Lindsey Valdez,Female,63,City,Cold,Low,Business,3,1,9,November,Airplane,Outdoor Exploration,EN
3417,Daniel Berry,Female,46,Winery,Warm,High,Business,5,0,9,November,Bus,Outdoor Exploration,EN
3418,Juan Thompson,Female,23,Island,Hot,Low,Business,5,1,13,September,Airplane,Intellectual Pursuits,FR
3419,Mark Pham,Female,20,Ski Resort,Hot,Low,Business,4,1,1,November,Car,Outdoor Exploration,ZH
3420,Nicole Harrison,Female,36,Winery,Hot,High,Business,4,0,2,September,Train,Physical Sports,FR
3421,Raymond Ward,Female,28,Spa Retreat,Cold,Low,Leisure,1,1,8,October,Train,Outdoor Exploration,ZH
3422,Gregory Johnson,Female,61,Mountain,Hot,High,Leisure,1,0,14,October,Airplane,Intellectual Pursuits,FR
3423,Heather Garcia,Female,19,Mountain,Hot,High,Business,1,0,1,November,Ferry,Culinary,EN
3424,David Cruz,Female,49,City,Hot,Medium,Business,1,1,6,October,Train,Physical Sports,EN
3425,Cindy Brown,Male,60,Countryside,Warm,High,Leisure,5,0,9,September,Bus,Physical Sports,EN
3426,Karen Vega,Male,23,Countryside,Warm,Low,Leisure,2,0,13,September,Car,Intellectual Pursuits,ZH
3427,Megan Wilson,Female,19,Island,Cold,Low,Leisure,5,1,13,October,Ferry,Intellectual Pursuits,ZH
3428,Paula Herrera,Male,37,Photography Expedition,Cold,Medium,Leisure,2,1,10,November,Bus,Creative Arts,EN
3429,Kevin Griffin,Male,64,Island,Hot,Low,Business,3,0,3,November,Airplane,Physical Sports,FR
3430,Joyce Carrillo MD,Male,60,Spa Retreat,Hot,Low,Leisure,4,1,2,October,Airplane,Intellectual Pursuits,ZH
3431,Philip Moore,Male,58,City,Warm,Low,Business,3,1,9,October,Train,Physical Sports,FR
3432,Yolanda Miller,Male,43,Photography Expedition,Cold,High,Business,2,1,4,October,Ferry,Creative Arts,ZH
3433,Joseph Thomas,Female,25,Winery,Warm,High,Leisure,5,1,10,September,Airplane,Culinary,FR
3434,Sarah Marshall,Male,33,Mountain,Hot,Medium,Leisure,1,1,3,November,Ferry,Outdoor Exploration,ZH
3435,Stephanie Combs,Female,42,Lake,Hot,High,Leisure,1,0,11,September,Bus,Physical Sports,ZH
3436,Robert Robles,Female,53,City,Cold,High,Business,1,1,11,October,Ferry,Outdoor Exploration,ZH
3437,Benjamin Stewart,Female,41,Island,Warm,Medium,Business,4,1,4,October,Ferry,Intellectual Pursuits,FR
3438,Jose Ferrell,Male,29,Mountain,Warm,Low,Leisure,5,0,13,November,Car,Creative Arts,ZH
3439,Diane Hill,Male,21,Lake,Hot,High,Business,1,0,2,October,Bus,Creative Arts,EN
3440,Shannon Hall,Female,50,Mountain,Warm,Medium,Leisure,2,0,2,November,Car,Physical Sports,EN
3441,Larry West,Male,55,City,Warm,High,Business,3,0,12,October,Car,Intellectual Pursuits,ZH
3442,Joann Murray,Male,33,Photography Expedition,Cold,Low,Leisure,3,0,5,September,Airplane,Intellectual Pursuits,FR
3443,Melissa Potter,Female,58,Village,Hot,High,Business,5,1,4,November,Train,Outdoor Exploration,ZH
3444,Wesley Richardson,Male,49,Ski Resort,Cold,High,Business,2,1,4,September,Car,Intellectual Pursuits,ZH
3445,Chad Crawford,Male,33,City,Warm,Low,Business,3,0,11,October,Train,Outdoor Exploration,ZH
3446,Eric Schneider,Female,43,City,Cold,High,Leisure,1,0,12,October,Ferry,Intellectual Pursuits,ZH
3447,Olivia Bowers,Male,63,Mountain,Warm,High,Business,5,0,8,November,Train,Culinary,FR
3448,Ryan Kaiser,Female,64,Lake,Cold,Low,Business,3,1,8,November,Ferry,Culinary,FR
3449,Amy Powell,Female,19,Lake,Cold,Medium,Business,2,1,3,November,Airplane,Outdoor Exploration,EN
3450,Alejandro Pugh,Male,45,City,Warm,Low,Business,2,0,2,November,Airplane,Physical Sports,ZH
3451,Jessica Phelps,Male,41,Winery,Warm,Medium,Business,4,1,11,October,Airplane,Outdoor Exploration,FR
3452,Amanda Howe,Male,23,Winery,Cold,High,Business,5,0,5,November,Car,Culinary,ZH
3453,Christina Young,Female,56,Lake,Warm,Low,Business,2,0,4,September,Airplane,Creative Arts,EN
3454,Calvin Ayala,Female,59,Spa Retreat,Hot,Medium,Business,5,1,12,September,Airplane,Culinary,ZH
3455,Diane Brown,Male,53,Mountain,Cold,Low,Leisure,3,1,5,October,Train,Intellectual Pursuits,FR
3456,Taylor Prince,Female,60,Lake,Warm,High,Leisure,3,1,9,November,Ferry,Outdoor Exploration,ZH
3457,Kelly Guerrero,Female,40,Spa Retreat,Cold,Medium,Business,1,0,7,October,Airplane,Physical Sports,ZH
3458,Sharon Spencer,Male,28,Village,Cold,High,Leisure,4,0,8,October,Bus,Physical Sports,FR
3459,Ms. Diana Robbins,Female,41,City,Cold,High,Leisure,4,1,2,October,Ferry,Intellectual Pursuits,ZH
3460,Lisa Reed,Male,53,Photography Expedition,Hot,High,Leisure,4,0,1,October,Car,Outdoor Exploration,FR
3461,Mark Cruz,Female,52,Photography Expedition,Hot,Medium,Business,4,0,11,September,Train,Intellectual Pursuits,ZH
3462,Lauren Buchanan,Male,31,Lake,Warm,Medium,Business,2,0,1,September,Airplane,Creative Arts,EN
3463,John Cabrera,Male,32,Winery,Cold,High,Business,1,1,11,November,Ferry,Creative Arts,EN
3464,Mark Smith,Female,19,Island,Cold,Low,Business,1,1,3,October,Airplane,Physical Sports,ZH
3465,Benjamin Jones,Male,31,Spa Retreat,Hot,High,Leisure,2,0,5,November,Car,Outdoor Exploration,ZH
3466,Gina Pena,Female,23,Photography Expedition,Cold,Medium,Business,2,1,8,September,Bus,Outdoor Exploration,FR
3467,Kayla Wilcox,Female,28,Photography Expedition,Warm,Medium,Leisure,3,0,8,September,Ferry,Physical Sports,FR
3468,Kevin Thomas,Female,33,Island,Cold,High,Business,4,0,1,November,Ferry,Intellectual Pursuits,FR
3469,Jennifer Chapman,Male,51,City,Cold,Low,Leisure,1,0,5,September,Bus,Physical Sports,FR
3470,Emily Johnson,Female,39,Winery,Cold,Low,Leisure,1,1,9,November,Ferry,Creative Arts,EN
3471,Andrew Nelson,Female,48,Village,Cold,Low,Business,3,0,3,November,Car,Physical Sports,ZH
3472,Alexander Mckee DDS,Male,33,Spa Retreat,Cold,Medium,Leisure,2,1,3,November,Car,Intellectual Pursuits,EN
3473,Sean Watts,Male,59,Ski Resort,Cold,Medium,Business,4,0,12,October,Airplane,Creative Arts,ZH
3474,Sheryl Beck,Female,30,Spa Retreat,Warm,Medium,Business,1,1,11,November,Train,Intellectual Pursuits,EN
3475,Amy Rogers,Male,43,Mountain,Warm,Medium,Business,3,0,7,October,Car,Outdoor Exploration,EN
3476,Luke Craig,Female,40,Village,Hot,High,Leisure,5,1,10,September,Ferry,Outdoor Exploration,ZH
3477,Craig Ramirez,Female,32,Island,Hot,High,Leisure,2,0,7,November,Ferry,Physical Sports,FR
3478,Ronald Jones,Male,58,Ski Resort,Warm,Low,Leisure,5,1,11,September,Car,Culinary,ZH
3479,Ryan Hall,Male,60,City,Warm,Low,Business,2,0,5,October,Ferry,Culinary,EN
3480,Shawn Vaughan,Male,24,Ski Resort,Hot,Medium,Business,1,0,3,November,Bus,Physical Sports,ZH
3481,Toni Fry,Male,20,Mountain,Cold,Low,Leisure,4,1,13,November,Bus,Intellectual Pursuits,FR
3482,Christina Thompson,Female,33,Spa Retreat,Hot,High,Business,2,1,12,October,Train,Physical Sports,EN
3483,Jacqueline Russo,Female,28,Countryside,Hot,Medium,Leisure,1,0,10,November,Bus,Culinary,ZH
3484,Jon Horn,Male,32,Photography Expedition,Warm,Low,Business,1,1,3,November,Airplane,Physical Sports,FR
3485,Stacey Hood,Female,47,Spa Retreat,Warm,Medium,Leisure,4,1,13,October,Train,Physical Sports,ZH
3486,Howard Cook,Female,59,Lake,Cold,Medium,Leisure,5,0,6,October,Car,Physical Sports,ZH
3487,Gabriela Moore,Male,35,Island,Warm,Medium,Leisure,1,0,6,September,Airplane,Creative Arts,FR
3488,Joshua Fisher,Female,31,Ski Resort,Hot,High,Leisure,2,1,5,September,Train,Creative Arts,ZH
3489,Tammy Hunt,Male,49,Ski Resort,Cold,Medium,Leisure,2,0,4,November,Airplane,Outdoor Exploration,FR
3490,Joseph Smith,Male,63,Lake,Hot,Low,Leisure,4,0,8,September,Ferry,Outdoor Exploration,ZH
3491,Donna Young,Male,58,Ski Resort,Hot,Medium,Business,3,1,7,September,Ferry,Physical Sports,FR
3492,Tyler Booth,Male,20,Island,Hot,Medium,Leisure,3,1,7,September,Airplane,Physical Sports,ZH
3493,John Gomez,Female,31,Island,Warm,Low,Business,5,1,12,November,Ferry,Creative Arts,EN
