,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
2588,Christina Jones,Female,52,Winery,Warm,Medium,Leisure,2,1,11,August,Ferry,Outdoor Exploration,ZH
2589,Gabriel Thompson,Female,28,Village,Cold,Low,Business,1,1,14,August,Bus,Intellectual Pursuits,ZH
2590,Kimberly Sweeney,Female,53,Lake,Hot,Low,Business,1,0,14,July,Ferry,Creative Arts,FR
2591,Joel Massey,Female,55,City,Hot,Medium,Leisure,5,1,3,July,Bus,Outdoor Exploration,ZH
2592,Andrew Smith,Female,23,Mountain,Cold,Medium,Business,1,1,10,June,Car,Intellectual Pursuits,FR
2593,Thomas Hobbs,Female,19,Mountain,Warm,High,Business,3,0,5,June,Airplane,Outdoor Exploration,FR
2594,Lawrence Anderson,Male,24,City,Hot,High,Leisure,2,1,14,August,Ferry,Creative Arts,EN
2595,Maria Knight,Female,23,Ski Resort,Warm,Medium,Leisure,3,0,3,June,Bus,Physical Sports,FR
2596,Christine Huynh,Female,43,Island,Cold,Low,Business,2,1,13,August,Ferry,Creative Arts,FR
2597,Barbara Boyer,Male,20,Countryside,Warm,High,Leisure,5,1,6,August,Train,Outdoor Exploration,ZH
2598,Kristin Lee,Male,27,Island,Cold,High,Leisure,3,0,5,July,Train,Intellectual Pursuits,EN
2599,Melissa Thompson,Female,19,City,Warm,Medium,Business,3,0,1,August,Bus,Creative Arts,FR
2600,Linda Brown,Female,26,City,Warm,High,Leisure,5,1,3,July,Bus,Creative Arts,ZH
2601,Timothy Smith,Male,24,Spa Retreat,Hot,Medium,Leisure,5,1,8,July,Train,Creative Arts,FR
2602,Randy Lee,Male,34,Mountain,Warm,Low,Leisure,5,1,11,July,Car,Physical Sports,EN
2603,Kathryn Nguyen,Male,62,Photography Expedition,Warm,High,Leisure,3,1,5,August,Car,Intellectual Pursuits,EN
2604,Kimberly Ball,Male,48,Lake,Warm,Medium,Business,5,1,9,August,Car,Creative Arts,ZH
2605,Karen Williams,Male,20,Spa Retreat,Hot,Low,Leisure,1,0,3,July,Airplane,Intellectual Pursuits,EN
2606,Craig Edwards,Female,24,Spa Retreat,Hot,High,Leisure,3,1,12,July,Car,Outdoor Exploration,FR
2607,Gloria Rogers,Male,35,Winery,Hot,High,Business,4,0,5,July,Bus,Outdoor Exploration,EN
2608,Jerry Mclaughlin,Male,35,Spa Retreat,Cold,High,Business,2,1,6,July,Bus,Intellectual Pursuits,EN
2609,Matthew Lynch,Male,40,Mountain,Warm,High,Business,4,1,12,August,Bus,Creative Arts,ZH
2610,Joseph Washington,Male,24,Countryside,Hot,Low,Business,4,0,3,June,Train,Physical Sports,ZH
2611,Margaret Rodriguez,Male,57,Village,Cold,High,Business,3,0,2,June,Ferry,Creative Arts,EN
2612,Mary Wright,Male,57,Village,Hot,Medium,Business,5,1,4,July,Car,Outdoor Exploration,FR
2613,Joyce Villanueva,Male,54,Photography Expedition,Hot,Medium,Leisure,3,1,14,June,Airplane,Physical Sports,ZH
2614,Tiffany Jones,Male,63,City,Cold,Medium,Business,2,1,8,July,Train,Physical Sports,FR
2615,Ryan Roberts,Male,40,Countryside,Warm,Low,Business,1,0,1,August,Bus,Outdoor Exploration,FR
2616,Linda Rodgers,Male,59,Spa Retreat,Hot,Low,Leisure,4,1,9,July,Ferry,Outdoor Exploration,ZH
2617,James Bowers,Female,49,Lake,Cold,Medium,Leisure,5,0,2,June,Train,Physical Sports,FR
2618,Kathy Boyd,Male,58,Lake,Cold,Low,Leisure,2,1,6,June,Airplane,Culinary,ZH
2619,Miss Jeanette Riley,Male,23,Countryside,Warm,Medium,Business,3,0,13,August,Bus,Creative Arts,ZH
2620,Austin Jones DDS,Female,40,Countryside,Warm,Low,Business,4,0,13,August,Ferry,Physical Sports,FR
2621,Sarah Carlson,Male,33,Mountain,Hot,Medium,Business,5,1,1,June,Airplane,Outdoor Exploration,ZH
2622,John Johnson,Male,61,Spa Retreat,Cold,Medium,Leisure,2,0,5,July,Car,Physical Sports,FR
2623,Mario Johnson,Male,27,Lake,Hot,Low,Leisure,3,0,13,August,Bus,Culinary,EN
2624,Connie Padilla,Female,23,Mountain,Cold,Low,Business,1,1,2,July,Airplane,Physical Sports,FR
2625,Lisa Davis,Male,42,Spa Retreat,Hot,Medium,Leisure,3,1,3,July,Ferry,Intellectual Pursuits,ZH
2626,April Martin,Female,19,City,Cold,Medium,Leisure,1,1,13,June,Bus,Physical Sports,FR
2627,Kathleen Weaver,Female,47,Village,Hot,Medium,Business,4,0,13,July,Train,Physical Sports,FR
2628,Andrew Walter,Male,20,Island,Warm,Medium,Leisure,3,0,8,August,Ferry,Culinary,EN
2629,Nicholas Abbott,Female,34,Lake,Cold,High,Leisure,5,0,8,August,Ferry,Creative Arts,EN
2630,Dennis Scott,Female,36,Lake,Cold,Low,Leisure,2,0,14,August,Bus,Outdoor Exploration,EN
2631,Stephanie Brown,Female,37,Village,Hot,Low,Business,5,0,2,June,Ferry,Intellectual Pursuits,ZH
2632,Christopher Silva,Male,35,Mountain,Hot,High,Leisure,2,1,7,August,Ferry,Intellectual Pursuits,FR
2633,Joel Hanson,Female,57,City,Warm,Low,Business,5,0,8,June,Car,Culinary,EN
2634,David Walter,Female,22,Village,Cold,Medium,Leisure,3,0,13,June,Airplane,Creative Arts,FR
2635,Mackenzie Lara,Female,19,Photography Expedition,Cold,Low,Leisure,3,0,11,August,Ferry,Culinary,FR
2636,Jennifer Brown,Female,58,Photography Expedition,Hot,High,Leisure,5,0,3,July,Train,Creative Arts,ZH
2637,Alicia Ford,Female,44,Lake,Warm,High,Business,3,1,14,July,Ferry,Physical Sports,EN
2638,Anita Fowler,Female,38,Village,Cold,High,Business,1,0,12,August,Bus,Physical Sports,EN
2639,Michael Osborn,Male,25,Village,Cold,Medium,Leisure,1,0,2,July,Airplane,Intellectual Pursuits,FR
2640,Christopher Cooley,Female,63,Spa Retreat,Cold,Low,Leisure,3,0,8,July,Airplane,Creative Arts,EN
2641,Patty Miller,Female,43,Village,Hot,High,Leisure,3,1,8,July,Bus,Intellectual Pursuits,FR
2642,Donald Aguilar,Male,49,Mountain,Hot,Medium,Leisure,2,0,14,August,Bus,Outdoor Exploration,EN
2643,Ian Bishop,Male,38,Countryside,Warm,Medium,Leisure,2,0,6,August,Car,Creative Arts,ZH
2644,Sharon Rodriguez,Male,63,Village,Hot,Medium,Leisure,2,0,14,June,Train,Intellectual Pursuits,EN
2645,Todd Johnston,Male,40,Village,Cold,High,Leisure,2,1,9,June,Airplane,Intellectual Pursuits,EN
2646,Steven May,Female,61,City,Hot,High,Leisure,4,0,2,August,Train,Intellectual Pursuits,FR
2647,Stephanie Davis,Male,37,Lake,Warm,Medium,Business,4,1,11,June,Train,Outdoor Exploration,ZH
2648,David Harris,Female,21,City,Warm,Low,Leisure,4,0,7,July,Car,Creative Arts,EN
2649,Tiffany Johnson,Female,55,Mountain,Warm,Low,Business,5,1,8,August,Bus,Outdoor Exploration,ZH
2650,Jonathan White,Male,34,Mountain,Cold,High,Leisure,4,0,14,August,Airplane,Physical Sports,FR
2651,Kimberly Miles,Female,63,Spa Retreat,Cold,Medium,Business,4,0,9,July,Train,Outdoor Exploration,ZH
2652,Daniel Harris,Female,48,Mountain,Hot,Medium,Business,4,0,5,July,Airplane,Culinary,EN
2653,Kenneth Wilson,Male,25,City,Cold,High,Leisure,4,1,12,July,Car,Creative Arts,ZH
2654,Amy Yu,Female,64,Photography Expedition,Warm,Low,Business,4,1,2,July,Train,Intellectual Pursuits,FR
2655,Jerry Wood,Male,35,Ski Resort,Cold,Medium,Leisure,4,0,1,June,Train,Creative Arts,EN
2656,John Johnson,Male,54,Island,Hot,Low,Business,1,1,6,July,Train,Creative Arts,EN
2657,Marcus Gibson,Male,55,Countryside,Cold,Low,Leisure,1,1,3,July,Airplane,Creative Arts,ZH
2658,Christina Richard,Male,27,Winery,Warm,Medium,Leisure,4,1,1,June,Ferry,Outdoor Exploration,EN
2659,Jaclyn Washington,Female,64,Spa Retreat,Hot,High,Business,4,0,2,July,Ferry,Creative Arts,FR
2660,Patrick Park,Female,34,Ski Resort,Cold,Low,Leisure,5,0,1,July,Car,Creative Arts,ZH
2661,John Mcbride,Male,18,Ski Resort,Hot,High,Leisure,5,1,3,June,Train,Intellectual Pursuits,EN
2662,David Best,Male,53,Spa Retreat,Hot,Medium,Business,4,1,2,August,Car,Intellectual Pursuits,FR
2663,Laura Walker,Male,49,Winery,Hot,Medium,Leisure,1,1,10,August,Airplane,Outdoor Exploration,EN
2664,Lisa Mathis,Female,50,Lake,Warm,Medium,Leisure,5,1,7,August,Airplane,Physical Sports,FR
2665,Robert Richardson,Male,55,Countryside,Hot,High,Business,3,0,10,June,Car,Culinary,ZH
2666,Patty Anthony,Male,55,Village,Hot,High,Business,1,0,5,August,Ferry,Creative Arts,FR
2667,Taylor Oconnor,Female,45,Village,Cold,Medium,Business,2,0,8,June,Bus,Culinary,ZH
2668,Gabriel Thompson,Male,47,Photography Expedition,Hot,High,Leisure,4,0,13,August,Ferry,Intellectual Pursuits,ZH
2669,Matthew Austin,Female,46,Island,Warm,Medium,Business,2,1,9,June,Train,Culinary,EN
2670,Kathleen Doyle,Male,25,Mountain,Cold,High,Business,4,0,9,June,Ferry,Creative Arts,ZH
2671,Joshua Walker,Male,28,Countryside,Warm,Low,Business,2,0,7,July,Car,Outdoor Exploration,ZH
2672,Michael Mejia,Male,18,Countryside,Warm,Medium,Leisure,4,1,5,August,Ferry,Creative Arts,EN
2673,Sarah Carlson,Male,57,Spa Retreat,Cold,Medium,Business,5,0,6,August,Ferry,Physical Sports,ZH
2674,Julia Wilson,Female,28,Winery,Cold,Medium,Business,2,1,7,June,Airplane,Culinary,FR
2675,Erica Henry,Female,52,Winery,Cold,Medium,Leisure,1,1,14,August,Ferry,Creative Arts,EN
2676,Mr. Dylan Skinner,Male,29,Photography Expedition,Hot,High,Leisure,4,1,13,July,Bus,Intellectual Pursuits,FR
2677,Justin Burch,Female,27,Island,Hot,Medium,Business,5,0,1,June,Car,Creative Arts,EN
2678,Jason Lucas,Male,32,Lake,Cold,High,Leisure,5,1,2,July,Airplane,Culinary,EN
2679,Andrew Taylor,Male,32,Island,Cold,Medium,Leisure,3,0,2,August,Train,Outdoor Exploration,ZH
2680,Miss Robin Hamilton DDS,Male,18,Ski Resort,Hot,High,Business,1,0,8,July,Bus,Creative Arts,EN
2681,Cynthia Robinson,Male,30,Island,Hot,High,Business,1,0,6,August,Car,Intellectual Pursuits,FR
2682,Christopher Burke,Female,41,Photography Expedition,Warm,Low,Business,4,0,11,August,Ferry,Outdoor Exploration,EN
2683,Juan Bridges,Female,49,Countryside,Warm,Medium,Leisure,5,1,14,August,Bus,Outdoor Exploration,FR
2684,April Warren,Female,51,Island,Cold,Medium,Leisure,4,0,13,June,Car,Culinary,EN
2685,Heather Morgan,Female,22,Winery,Hot,Low,Business,5,0,6,August,Airplane,Physical Sports,FR
2686,Allison Ashley,Male,19,Countryside,Warm,Medium,Business,5,0,12,June,Train,Culinary,ZH
2687,Emily Lee,Female,61,City,Warm,Medium,Leisure,3,0,6,July,Car,Intellectual Pursuits,ZH
2688,Paul Howard,Female,46,Countryside,Warm,Low,Business,2,1,7,August,Airplane,Intellectual Pursuits,ZH
2689,Penny Reed,Male,39,Lake,Warm,Medium,Leisure,2,1,9,July,Car,Culinary,EN
2690,Mr. Jon Larson,Female,46,Winery,Cold,High,Business,4,1,14,June,Bus,Culinary,FR
2691,Daniel Kelly,Female,32,Village,Cold,Medium,Leisure,3,0,13,August,Airplane,Outdoor Exploration,EN
2692,Danielle Morton,Male,36,Photography Expedition,Warm,Low,Leisure,5,0,10,August,Train,Outdoor Exploration,FR
2693,Susan Hoover,Male,37,Photography Expedition,Warm,Low,Business,2,1,11,June,Train,Intellectual Pursuits,FR
2694,Sally Miller,Male,57,Winery,Cold,Low,Leisure,1,0,1,June,Ferry,Physical Sports,FR
2695,Mr. Justin Little,Female,49,Mountain,Hot,Low,Business,3,0,1,July,Train,Creative Arts,ZH
2696,Jonathan Benitez,Female,31,Photography Expedition,Hot,High,Business,3,1,4,August,Airplane,Creative Arts,FR
2697,Nicole Walker,Male,64,Winery,Warm,Low,Leisure,3,1,1,June,Train,Intellectual Pursuits,ZH
2698,Patrick Russell,Female,64,Village,Hot,High,Business,5,1,12,August,Bus,Creative Arts,EN
2699,Elizabeth Johnson,Female,46,Ski Resort,Cold,High,Business,1,0,6,June,Airplane,Creative Arts,EN
2700,Laurie Chapman,Male,52,Island,Hot,Medium,Business,1,1,2,June,Train,Creative Arts,ZH
2701,Anthony Ellison,Female,33,City,Warm,Low,Business,3,0,6,July,Ferry,Physical Sports,FR
2702,Rhonda Thompson,Male,63,Village,Hot,High,Business,4,1,3,June,Bus,Outdoor Exploration,EN
2703,Francisco Ball,Male,48,City,Warm,Low,Leisure,1,1,14,August,Ferry,Outdoor Exploration,ZH
2704,Courtney Fritz,Female,30,City,Cold,Low,Business,2,1,8,June,Airplane,Outdoor Exploration,EN
2705,Jaclyn Washington,Female,25,Winery,Warm,High,Leisure,5,1,5,August,Train,Creative Arts,ZH
2706,Billy Ayala,Male,52,Winery,Warm,High,Business,4,1,8,August,Ferry,Outdoor Exploration,EN
2707,Alyssa Wheeler,Female,60,Winery,Cold,High,Leisure,4,0,14,June,Train,Outdoor Exploration,ZH
2708,Elizabeth Camacho,Male,55,Lake,Hot,Medium,Business,4,1,11,July,Ferry,Culinary,EN
2709,William Rodriguez,Male,32,Mountain,Hot,Medium,Business,4,0,1,June,Train,Physical Sports,ZH
2710,Jennifer Martinez,Male,32,Countryside,Warm,Low,Business,2,0,8,August,Bus,Culinary,FR
2711,Maria Wells,Male,52,Lake,Hot,High,Business,4,0,10,August,Car,Culinary,FR
2712,Tiffany Chavez,Male,49,Lake,Warm,Medium,Business,5,0,13,July,Train,Intellectual Pursuits,EN
2713,Mr. Eric Stewart,Male,18,Island,Hot,Medium,Business,2,1,3,July,Bus,Physical Sports,FR
2714,Alyssa Dixon,Female,34,Winery,Hot,Low,Business,4,0,11,July,Bus,Intellectual Pursuits,ZH
2715,Kelly Rodriguez,Male,21,Winery,Hot,High,Business,2,0,11,July,Ferry,Culinary,EN
2716,Robert Miles,Female,27,Mountain,Hot,Medium,Business,4,1,8,August,Bus,Culinary,EN
2717,Paul Lee,Female,31,Island,Hot,Medium,Leisure,5,0,12,July,Car,Outdoor Exploration,EN
2718,Mary Leonard,Male,32,Spa Retreat,Hot,High,Business,2,0,3,July,Ferry,Intellectual Pursuits,EN
2719,Adriana Roth,Male,44,City,Cold,Low,Business,1,0,14,July,Airplane,Culinary,ZH
2720,Dana Zamora,Male,51,City,Cold,Medium,Leisure,5,0,13,June,Ferry,Creative Arts,FR
2721,Benjamin Lopez,Female,45,City,Cold,Medium,Business,4,0,2,June,Train,Intellectual Pursuits,FR
2722,Nicole Paul,Female,35,Mountain,Hot,Medium,Leisure,1,1,7,June,Train,Creative Arts,EN
2723,Elizabeth Silva,Female,19,Island,Warm,Medium,Leisure,5,0,13,August,Ferry,Outdoor Exploration,EN
2724,Cody Wood,Male,62,Ski Resort,Hot,High,Leisure,4,1,14,July,Train,Intellectual Pursuits,EN
2725,Sara Curry,Female,37,Spa Retreat,Hot,Medium,Business,5,0,3,August,Train,Intellectual Pursuits,EN
2726,Bryan Robinson,Female,33,Lake,Cold,Medium,Business,3,0,14,June,Train,Outdoor Exploration,FR
2727,James Pena,Female,40,Countryside,Hot,Low,Business,2,1,5,August,Car,Outdoor Exploration,EN
2728,Lisa Munoz,Male,62,Ski Resort,Cold,Medium,Leisure,3,1,5,August,Ferry,Culinary,EN
2729,David Soto,Female,55,City,Warm,Medium,Leisure,2,0,9,July,Train,Intellectual Pursuits,FR
2730,Gilbert Lewis,Male,44,Winery,Hot,Low,Business,1,1,2,June,Airplane,Physical Sports,FR
2731,Andre Rivera,Male,48,Lake,Cold,Low,Business,5,0,3,August,Airplane,Physical Sports,ZH
2732,Luis Perez,Female,49,Ski Resort,Warm,Low,Leisure,2,1,13,June,Train,Creative Arts,FR
2733,Robert Newman,Male,44,City,Hot,Low,Leisure,3,0,3,July,Train,Intellectual Pursuits,EN
2734,Tina Hopkins,Male,19,Photography Expedition,Cold,Medium,Business,1,0,10,August,Bus,Creative Arts,EN
2735,Dawn Scott,Female,28,Mountain,Warm,Medium,Leisure,4,1,7,June,Ferry,Physical Sports,EN
2736,Miranda Christensen,Male,37,Village,Cold,Medium,Leisure,3,1,11,June,Car,Creative Arts,ZH
2737,Alex Hodge,Female,20,City,Hot,Medium,Business,4,1,6,August,Train,Physical Sports,FR
2738,Tami Obrien,Female,19,Photography Expedition,Hot,Low,Leisure,4,0,12,August,Airplane,Intellectual Pursuits,EN
2739,Tyrone Mitchell,Male,63,Winery,Hot,Low,Leisure,5,0,5,July,Ferry,Physical Sports,FR
2740,Alan Boone,Female,29,City,Hot,Medium,Leisure,3,0,10,August,Car,Physical Sports,EN
2741,Katherine Mckay,Male,42,Mountain,Hot,High,Leisure,5,0,5,August,Airplane,Outdoor Exploration,ZH
2742,Kristin Stewart,Male,57,Village,Hot,Medium,Leisure,2,0,8,August,Train,Intellectual Pursuits,ZH
2743,Susan Coffey,Female,26,City,Cold,High,Business,4,0,2,June,Car,Physical Sports,EN
2744,Rodney Beard,Female,50,City,Warm,Medium,Business,5,1,4,July,Car,Outdoor Exploration,EN
2745,Laura Alexander,Female,26,Countryside,Cold,High,Leisure,3,1,11,August,Ferry,Culinary,EN
2746,Heather Daniels,Female,60,Photography Expedition,Hot,High,Leisure,4,1,1,July,Train,Outdoor Exploration,EN
2747,Sean Fuller,Male,36,Lake,Cold,Low,Leisure,1,1,9,August,Airplane,Intellectual Pursuits,ZH
2748,Connie Watson,Female,43,Spa Retreat,Warm,Low,Business,5,1,14,June,Airplane,Outdoor Exploration,FR
2749,Dr. Lori Kane,Male,39,Countryside,Warm,High,Leisure,4,0,10,June,Bus,Physical Sports,ZH
2750,Sandra Hughes,Female,56,Lake,Cold,Low,Leisure,2,1,5,August,Ferry,Creative Arts,EN
2751,Scott Norman,Female,59,Mountain,Warm,Medium,Business,1,0,6,August,Ferry,Physical Sports,EN
2752,Angela Turner,Female,44,Spa Retreat,Hot,Low,Leisure,2,0,11,June,Airplane,Outdoor Exploration,EN
2753,Robert Walsh,Female,51,Ski Resort,Cold,High,Leisure,2,0,2,August,Airplane,Intellectual Pursuits,ZH
2754,Dawn Dunn,Male,53,Winery,Hot,High,Business,3,1,9,August,Train,Creative Arts,ZH
2755,Michelle Delgado,Male,59,Countryside,Cold,Low,Business,4,0,12,August,Train,Intellectual Pursuits,EN
2756,Gina Johnson,Female,26,Mountain,Cold,High,Leisure,1,1,7,June,Train,Creative Arts,ZH
2757,Christopher Hahn,Male,51,Spa Retreat,Cold,High,Leisure,5,0,8,June,Train,Creative Arts,ZH
2758,Daniel Gay,Male,25,Countryside,Hot,Medium,Business,1,1,5,June,Airplane,Culinary,FR
2759,Mary Moore,Male,45,Ski Resort,Warm,Low,Leisure,1,0,13,August,Ferry,Creative Arts,ZH
2760,Bryan Pierce,Female,22,Ski Resort,Cold,Low,Business,2,1,9,August,Airplane,Culinary,FR
2761,Brandon Arellano,Female,62,Photography Expedition,Hot,High,Business,4,1,14,July,Airplane,Outdoor Exploration,FR
2762,John Owens,Male,46,Mountain,Hot,Medium,Leisure,4,0,7,August,Bus,Creative Arts,EN
2763,Michelle Dean,Female,53,Spa Retreat,Warm,Low,Business,4,1,3,June,Train,Physical Sports,ZH
2764,John Gallagher,Male,43,Mountain,Cold,Medium,Business,5,0,7,August,Bus,Culinary,EN
2765,Christopher Olson Jr.,Female,34,Spa Retreat,Hot,Low,Business,3,0,14,June,Train,Intellectual Pursuits,ZH
2766,Kenneth Nichols,Male,23,Photography Expedition,Warm,High,Leisure,3,1,13,August,Bus,Outdoor Exploration,EN
2767,David Jones,Female,40,Winery,Cold,Medium,Business,4,1,1,July,Airplane,Intellectual Pursuits,FR
2768,Chloe Duncan,Male,55,Countryside,Cold,Medium,Leisure,2,0,7,August,Bus,Creative Arts,ZH
2769,Timothy Walker,Female,29,Mountain,Hot,Medium,Leisure,2,1,9,June,Car,Culinary,FR
2770,Carolyn Russell,Male,53,Ski Resort,Warm,Low,Leisure,3,1,3,July,Airplane,Culinary,ZH
2771,Lindsay Phillips,Male,37,Mountain,Cold,Low,Leisure,1,1,8,June,Train,Physical Sports,FR
2772,Cameron Davis,Male,27,Village,Warm,Medium,Leisure,2,1,8,July,Car,Intellectual Pursuits,FR
2773,Brian Little,Male,20,Spa Retreat,Warm,Medium,Business,3,0,2,June,Bus,Intellectual Pursuits,EN
2774,Sean Keller,Female,33,Countryside,Warm,Low,Business,2,0,8,August,Train,Culinary,ZH
2775,Jonathon Franklin,Female,54,Photography Expedition,Warm,High,Business,5,0,4,August,Car,Intellectual Pursuits,EN
2776,Richard Miller,Female,41,Ski Resort,Hot,Medium,Leisure,3,0,5,June,Bus,Creative Arts,EN
2777,Amanda Davis,Male,60,Spa Retreat,Hot,Low,Leisure,3,0,1,August,Bus,Physical Sports,EN
2778,Timothy Palmer,Male,29,City,Hot,High,Leisure,1,1,13,August,Bus,Culinary,EN
2779,Christina Schultz,Female,37,Lake,Cold,Low,Leisure,1,1,6,June,Airplane,Culinary,EN
2780,Evan Anderson,Male,25,City,Cold,Medium,Business,1,1,1,August,Bus,Physical Sports,ZH
2781,Barry Kelly,Male,29,Mountain,Cold,Medium,Business,3,0,11,July,Airplane,Physical Sports,EN
2782,Margaret Rivera,Male,54,Mountain,Hot,High,Business,2,1,11,August,Airplane,Outdoor Exploration,ZH
2783,Zachary Wise,Male,31,Lake,Hot,Low,Leisure,3,1,13,June,Ferry,Culinary,FR
2784,Ryan Gonzalez,Male,43,Photography Expedition,Warm,Medium,Leisure,3,0,11,July,Train,Creative Arts,ZH
2785,Jonathan Miller,Female,21,Mountain,Hot,Low,Business,5,0,3,July,Ferry,Outdoor Exploration,EN
2786,Mrs. Lindsay Campbell MD,Female,30,Winery,Cold,Low,Leisure,5,1,9,July,Bus,Intellectual Pursuits,EN
2787,Kimberly Lopez,Male,22,Island,Cold,Low,Leisure,5,0,2,July,Ferry,Intellectual Pursuits,ZH
2788,Pamela Glass,Female,50,Mountain,Hot,Low,Business,3,1,2,July,Ferry,Culinary,EN
2789,Xavier Johnson,Female,38,Countryside,Cold,Medium,Leisure,5,1,10,June,Airplane,Creative Arts,FR
2790,David Barber,Male,58,Spa Retreat,Hot,Low,Business,2,0,1,June,Ferry,Outdoor Exploration,EN
2791,Deborah Graves,Male,29,Winery,Cold,Medium,Business,5,1,11,July,Airplane,Intellectual Pursuits,FR
2792,Susan Torres,Female,62,Mountain,Hot,Low,Leisure,1,1,9,June,Car,Physical Sports,FR
2793,Jeanne Mills,Male,47,Ski Resort,Hot,High,Business,4,1,3,June,Train,Creative Arts,FR
2794,Danielle Torres,Male,53,Mountain,Warm,Medium,Leisure,5,0,5,June,Train,Culinary,ZH
2795,David Avila,Female,28,Lake,Hot,High,Leisure,5,0,11,July,Ferry,Physical Sports,ZH
2796,Paula Mcdowell,Female,20,Winery,Hot,Medium,Leisure,4,1,11,June,Bus,Culinary,FR
2797,Andrew Delacruz,Female,33,Countryside,Warm,High,Leisure,4,0,1,August,Ferry,Physical Sports,EN
2798,Colleen Perkins,Female,22,Mountain,Cold,High,Business,2,0,6,June,Ferry,Culinary,EN
2799,Rebecca Lindsey,Female,21,Photography Expedition,Cold,Medium,Business,5,1,2,June,Car,Intellectual Pursuits,ZH
2800,Catherine Cook,Female,33,Village,Hot,High,Leisure,2,1,4,August,Ferry,Physical Sports,FR
2801,Stephen Woodward,Male,57,Spa Retreat,Cold,Medium,Business,2,1,2,July,Bus,Creative Arts,FR
2802,David Hughes,Male,58,Village,Cold,High,Business,1,1,10,August,Ferry,Creative Arts,FR
2803,Kenneth Walters,Male,24,Village,Hot,Low,Business,2,1,12,July,Airplane,Outdoor Exploration,EN
2804,Ann Peterson,Female,41,Photography Expedition,Cold,High,Business,4,1,1,July,Ferry,Creative Arts,ZH
2805,Jennifer Summers,Female,34,Mountain,Hot,Medium,Leisure,4,0,13,June,Bus,Creative Arts,FR
2806,Jason Michael,Female,18,Photography Expedition,Hot,Low,Business,5,0,9,August,Train,Creative Arts,ZH
2807,Kiara Blevins,Female,43,Countryside,Hot,Medium,Business,3,0,3,August,Train,Intellectual Pursuits,ZH
2808,Noah Ramos,Female,40,City,Cold,Low,Leisure,3,1,3,August,Car,Creative Arts,FR
2809,Brendan Smith,Female,61,Island,Hot,Low,Leisure,2,1,3,June,Ferry,Outdoor Exploration,EN
2810,Ashley Taylor,Male,24,Countryside,Cold,High,Leisure,3,0,12,June,Car,Creative Arts,EN
2811,Lisa Hardy,Female,58,Village,Cold,Low,Leisure,5,1,6,August,Bus,Creative Arts,EN
2812,Erica Dyer,Male,55,City,Warm,Low,Leisure,3,1,3,July,Bus,Intellectual Pursuits,ZH
2813,Travis Padilla,Male,51,Lake,Warm,Medium,Leisure,1,0,10,June,Ferry,Culinary,FR
2814,Brian Ramirez,Male,59,Village,Hot,Medium,Business,5,0,1,July,Ferry,Creative Arts,EN
2815,Eric Hernandez,Male,49,Ski Resort,Warm,High,Business,4,0,10,August,Train,Intellectual Pursuits,EN
2816,Ashley Johnson,Female,33,Island,Hot,Medium,Leisure,5,0,6,August,Ferry,Physical Sports,FR
2817,Christopher Adams,Male,51,Island,Warm,Medium,Business,3,0,2,July,Ferry,Outdoor Exploration,EN
